registrationid,vendorid,code,name,email,address1,address2,address3,city,state,zipcode,phone,fax,contact,active
16411,1711944,9972,Challenge Island Rockland/Bergen,jtermini@challenge-island.com,156 Hardwood Drive,,,Tappan,NY,10983,201-588-3693,,,1
14191,15599,R579,Challenger Fence Inc.,challengerfence25@gmail.com,53 Kentucky Avenue,,,Paterson,NJ,07503,973-725-2341,973-782-4823,,1
6234,6234,7199,CHALLENGER TEAMWEAR,,1501 S. EDGEWOOD STREET,,,JALETHORPE,MD,21227,443-552-4993,,,1
3443,3443,3464,"CHAMBRES MAINTENANCE, INC.",,3792 ROUTE 27,,                           *,PRINCETON,NJ,08540,732-951-1006,732-951-1008,,0
16110,1711513,T856,"Chameleon Consulting, LLC",cathyc.smith@outlook.com,"185 Prospect Avenue, Unit 9J ",,,Hackensack,NJ,07601,973-851-1920,,,1
13078,13889,R008,"CHAMPION CONTRACTING SERVICES, LLC",vmettee@tahoo.com,127 SQUANKUM YELLOWBROOK ROAD,,,FARMINGDALE,NJ,07727,732-730-1317,732-730-1517,,1
15394,1620939,T467,Champion Elevator Company ,donald@champion-elevator.com,1450 Broadway 5th Floor,,,New York,NY,10018,212-292-4430 ,,,1
2208,2208,2232,CHAMPION MARKETING,,18 FOREST DRIVE,"PLAINVIEW, N.Y. 11803",516-937-0560               *,PLAINVIEW,NY,118030000,516-937-0560,,,1
12528,12904,X739,"CHAMPION PEST SOLUTIONS, INC.",,623 JEFFERSON AVENUE,,,KENILWORTH ,NJ,07033,201-563-1938,,,1
3667,3667,3692,CHAMPION PLASTICS,,220 CLIFTON BLVD.,"CLIFTON, N.J. 07011",800-526-1230               *,CLIFTON,NJ,070110000,800-526-1230,,,1
472,472,044A,CHAMPION PRODUCTS,,3141 MONROE AVE.,"ROCHESTER, N.Y. 14618",                           *,ROCHESTER,NY,146180000,0000000000,0000000000,,1
6759,6759,7748,CHAMPION PRODUCTS,,7 ALLISON DRIVE,,,MONROE,NY,109500000,914-783-4286,,,1
194,194,0178,CHAMPION PRODUCTS % HEUMAN,,14 SANDALWOOD DRIVE,"LIVINGSTON, N.J. 07039",                           *,LIVINGSTON,NJ,070390000,,,,0
8654,8654,6680,CHAMPION PRODUCTS INC,,60 MUSIKER AVE,,,RANDOLPH,NJ,07869,973-895-1523,,,1
10337,10337,1849,CHAMPION SHOOTERS SUPPLY,,1108 CAMP OHIO ROAD,,,UTICA,OH,43080,800-821-4867,740-745-1274,,0
6429,6429,7396,CHAMPION SPORTS,,P.O. BOX 3019,,                           *,WINSTON SALEM,NC,27102,800-685-7557,800-289-1870,,1
5206,5206,6046,CHAMPION UNIFORM,,20 DOUGLAS STREET,,                           *,FORDS,NJ,08863,732-738-4545,,,0
6182,6182,7149,CHAMPION WHOLESALE DISTRIBUTOR,,555 SO. FULTON AVENUE,,                           *,MOUNT VERNON,NY,10550,914-667-5556,914-667-5574,,1
5462,5462,6310,"CHAMPION'S CHOICE, INC.",,201 INTERNATIONAL BLVD.,,,LAVERGNE,TN,37086,615-793-4066,615-793-4070,,1
2113,2113,2132,CHAMPIONS ON FILM,,745 STATE CIRCLE BOX 1941,"ANN ARBOR, MI 48106",                           *,ANN ARBOR,MI,481060000,,,,1
8658,8658,5879,CHAMPIONS PRODUCTS,,2730 GRAHAM ST.,,,AIMES,IA,50010,800-873-2730,,,1
2306,2306,2339,CHAMPIONSHIP BOOKS & VIDEO,,2730 GRAHAM STREET,,,AMES,IA,50014,800-873-2730,,,1
10341,10341,0186,CHAMPIONSHIP PRODUCTIONS,,2730 GRAHAM STREET,,,AMES,IA,50010,800-873-2730,515-232-3739,,1
16246,1711683,9866,Champro Sports,,,,,,,,,,,1
5483,5483,6331,"CHANEY ELECTRONICS, INC.",,9322 N. 94TH WAY  SUITE 102,,,SCOTTSDALE,AZ,85258,800-227-7312,,,1
4076,4076,4123,CHANNING L. BETE CO.,,1 COMMUNITY PLACE,,,SO. DEERFIELD,MA,01373,800-628-7733,,,1
4789,4789,5075,CHAPIN MANUFACTURING INC.,,700 ELLICOTT STREET,,                           *,BATAVIA,NY,14021,800-444-3140,,,1
12653,13136,7989,"CHAPMAN FORD SALES, INC.",,6750 BLACK HORSE PIKE,,,EGG HARBOR TWP.,NJ,08234,609-485-2062,,,1
11757,11790,X063,CHAPPELLE MECHANICAL INC.,,105 FLEMING STREET,,,PISCATAWAY,NJ,08854,732-968-2020,732-968-4401,,1
11652,11675,F152,CHARACTER DEVELOPMENT GROUP,,366 BELLA VISTA DRIVE,,,BOONE ,NC,28607,828-355-9494,,,1
920,920,0908,CHARBETH'S MDSE. CORP.,,13 W. MARIE ST.,"HICKSVILLE, N.Y. 11801",                           *,HICKSVILLE,NY,118010000,0000000000,0000000000,,0
1996,1996,2015,"CHARD & CO., INC.",,150 GREEN STREET,,,HACKENSACK,NJ,07601,201-488-0300,,,1
5375,5375,6218,"CHARLES F. KEYES, INC.",,1070 LONG ISLAND AVE.,"DEER PARK, N.Y. 11729",                           *,DEER PARK,NY,117290000,0000000000,0000000000,,0
1266,1266,1252,CHARLES F. MAY CO.,,3241/45 AMBER ST. BOX 5,"PHILADELPHIA, PA 19134",215-634-7257               *,PHILADELPHIA,PA,191340000,,,,1
13381,14263,4212,CHARLES H. STEWART,,115 FLAGSHIP DRIVE,,,NORTH ANDOVER,MA,01845,978-682-5757,978-689-0000,,1
9325,9325,5868,Charles J Becker & Bro Inc/Beckers School Supplies,,1500 MELROSE HIGHWAY,,,PENNSAUKEN,NJ,08110,800-523-1490  x 122,856-792-4500,,1
5598,5598,6441,CHARLES M. JESSUP INC.,,177 SMITH ST./PO BOX 176,"KEASBEY, N.J. 08832",908-324-0430               *,KEASBEY,NJ,088320000,,,,1
4136,4136,4185,"CHARLES M. JESSUP, INC.",,177 SMITH STREET,,,KEASBY,NJ,08832,732-324-0430,732-324-1616,,1
11503,11051,6212,CHARLES RIVER APPAREL,custserv@charlesriverapparel.com,1205 PROVIDENCE HWY,,,SHARON,MA,02067,781-395-1300,781-395-7954,,1
3130,3130,3161,"Charles Sacchetti, LLC.",,4 SHENANDOAH ROAD,,                           *,CINNAMINSON,NJ,08077,609-504-1481,856-303-1185,,1
2415,2415,2449,CHARLIE CO. ORG,,48 RINGWOOD AVENUE,,                           *,RINGWOOD,NJ,07456,973-513-9541,888-202-1638,,0
184,13391,0167,CHARM VENDING SERVICES,charmvending@aol.com,803 SIP STREET   SUITE 503,,,UNION CITY,NJ,07087,201-638-8514,973-609-1861,,0
12876,13391,0167,CHARM VENDING SERVICES,charmvending@aol.com,803 SIP STREET   SUITE 503,,,UNION CITY,NJ,07087,201-638-8514,973-609-1861,,0
5678,5678,6521,CHARRETTE CORP.,,31 OLYMPIA AVE,"WOBURN, MA. 01888",617-935-6000     935-4387  *,WOBURN,MA,018880000,6179356000,0009354387,,1
6153,6153,7121,CHARRETTE CORP.,,215 LEXINGTON AVE,"NEW YORK, N.Y. 10016",                           *,NEW YORK,NY,100160000,0000000000,0000000000,,1
5902,5902,6847,CHARRETTE CORPORATION,,31 OLYMPIA AVENUE,"WOBURN, MA. 01888",                           *,WOBURN,MA,018880000,0000000000,0000000000,,1
15635,1623297,T588,Charter Technology Solutions ,,"132 32nd Street, Suite 310",,,Brooklyn,NY,11232,866-399-3230 ,,,1
5660,5660,6504,CHARVOZ CARSEN CORP.,,5 DANIEL RD. EAST,"FAIRFIELD, NJ  07006",                           *,FAIRFIELD,NJ,070060000,0000000000,0000000000,,1
1195,1195,1178,CHAS A. BENNETT CO.,,3008 W WILLOW KNOLLS RD,"PEORIA, IL 61615",                           *,PEORIA,IL,616150000,0000000000,0000000000,,1
6791,6791,7789,CHAS. F. CONNOLLY DIST. CO.,,39 RIVER ROAD,"NORTH ARLINGTON, N.J. 07031",201-998-8080               *,NORTH ARLINGTON,NJ,070310000,2019988080,0000000000,,1
322,322,0300,CHASE PRESS,,1520 FRONT STREET,,                           *,YORKTOWN HEIGHTS,NY,10598,914-962-3871,845-962-6832,,1
114,114,009A,"CHASELLE, INC.(NON-STANDARD)",,9645 GERWIG LANE,"COLUMBIA, MD. 21046",                           *,COLUMBIA,MD,210460000,0000000000,0000000000,,1
12852,13364,X876,CHATHAM FLOOR & DECOR,,166 MAIN STREET,,,CHATHAM,NJ,07928,973-635-0700,,,0
6299,6299,7265,CHATHAM SPORTS SHOP,,257 MAIN STREET,"CHATHAM, N.J. 07928",973 635-3595               *,CHATHAM,NJ,079280000,9736353595,0000000000,,1
718,718,0697,CHATSWORTH LATEX,,9421 WIANNETKA AVENUE,"CHATSWORTH, CA 91311",888-674-5683               *,CHATSWORTH,CA,913110000,8886745683,0000000000,,0
1341,1341,1334,CHEAP JOE'S ART STUFF,,300A INDUSTRIAL PARK RD,"BOONE, NC 28607",1-800-227-2788             *,BOONE,NC,286070000,1800227278,0000000000,,1
15792,1623580,T693,Check Electric Corp.,mfahey@check-electric.net,117 First Street,,,Keyport,NJ,07735,732-888-7792 ,,,1
7126,7126,8520,CHECK MATE COMPUTER SUPPLIES,,PO BOX 103,"RANDOLPH, MA 02368",                           *,RANDOLPH,MA,023680000,0000000000,0000000000,,1
2173,2173,2192,CHEER & DANCE STYLE,,P.O. BOX 207,,                          ,LEE SUMMIT,MO,64063,,,,1
6294,6294,7260,CHEER MFG. CO.,,PO BOX 98,"RIVER GROVE, IL. 60171",                           *,RIVER GROVE,IL,601710000,0000000000,0000000000,,1
5269,11224,6109,CHEER OUTFITTERS,,7111 DIXIE HWY #250,,,CLARKSTON,MI,48346,1-888-626-2248,1-888-687-3175,,0
11541,11224,6109,CHEER OUTFITTERS,,7111 DIXIE HWY #250,,,CLARKSTON,MI,48346,1-888-626-2248,1-888-687-3175,,0
4649,4649,4725,CHEER ZONE INC.,,302 EAST OHMER ROAD,,,MAYVILLE,MI,48744,800-856-8869,888-856-8869,,1
56,56,0045,"CHEERETTE, INC.",,175 REMSEN AVE.,"NEW BRUNSWICK, NJ  08901",                           *,NEW BRUNSWICK,NJ,089010000,0000000000,0000000000,,0
2887,2887,2924,CHEERLEADER,,49 CELESTE DR.,"RENSSELAER, N.Y. 12144",                           *,RENSSELAER,NY,121440000,,,,1
8733,8733,8425,CHEERLEADER & DANZ TEAM,,44 HACKETT AVENUE,,,ALBANY,NY,12205,,,,1
4176,4176,4230,CHEERLEADERS INC.,,2010 MERRITT DRIVE,,,GARLAND ,TX,75041,,,,0
4551,4551,4625,CHEERLEADING COMPANY,,11350 HILLGUARD ROAD,,,DALLAS,TX,75243-8311,800-411-4105,800.411.0842,,1
10327,10327,,CHEERLEADING COMPANY,,11350 HILLGUARD ROAD,,,DALLAS,TX,75243-8311,800-411-4105,,,0
6471,11156,7438,CHEF RUBBER,info@chefrubber.com,6627 SHUSTER STREET,,,LAS VEGAS,NV,89118,702-614-9350,702-914-8841,,1
11533,11156,7438,CHEF RUBBER,info@chefrubber.com,6627 SHUSTER STREET,,,LAS VEGAS,NV,89118,702-614-9350,702-914-8841,,1
16224,1711680,9841,Chef's Corner Restaurant Equipment & Supplies,,"178 US Hwy 206,  Unit B",,,Flanders,NJ,07836,973-691-1500,,,1
1035,1035,1013,Chefs Depot Inc ,,67 Route 59,,                           *,Spring Valley,NY,10977,845-414-2230,845-352-2700,,0
15749,1623426,9587,Chefs Depot Inc dba Culinary Depot,elip@culinarydepot.com,67 NY-59,,,Spring Valley,NY,10977,888.845.8200 x 5993,,,1
2688,2688,2725,CHEFSWAREHOUSE,,1300 VIELE AVENUE,,1-800 443-1160             *,BRONX,NY,10474,718-842-8700,,,1
8267,8267,5530,CHEFWEAR,,2300 W. WINDSOR CT  SUITE C,,,ADDISON,IL,60101,800-568-2433,773-427-8665,,0
4831,4831,5212,CHELSEA HOUSE,,"300 PARK AVE, SOUTH","NEW YORK, N.Y. 10010",                           *,NEW YORK,NY,100100000,0000000000,0000000000,,1
1788,1788,1803,CHEM AQUA,,1 WILLIAMS WAY,"STORMVILLE, N.Y. 12582",                           *,STORMVILLE,NY,125820000,0000000000,0000000000,,1
12122,12239,X448,"CHEM CARE POWER WASHING, LLC",,68 STEINER AVENUE,,,HAMILTON,NJ,08619,609-631-4418,609-631-4418,,1
16089,1711491,T838,Chem Clean Systems LLC,donnapotts56@gmail.com,140 Main Street,,,Groveville,NJ,08620,609-585-5043,609-585-5042,,1
1372,1372,1366,CHEM INDUSTRIAL SUPPLY CO.,,1879 OLD CUTHBERT BLVD UNIT 11,"CHERRY HILL, N.J. 08034",609-428-7067               *,CHERRY HILL,NJ,080340000,6094287067,0000000000,,1
3414,3414,3435,CHEM PUTER FRIENDLY,,P.O. BOX 650,"MOUNT SINAI, N.Y. 11766",516-331-2259               *,MOUNT SINAI,NY,117660000,5163312259,0000000000,,1
917,917,0905,CHEM SCIENTIFIC INC.,,1250 WASHINGTON ST.,"NORWOOD, MA 02062",617-527-6626               *,NORWOOD,MA,020620000,6175276626,0000000000,,0
13020,13772,X977,CHEM TEC PEST CONTROL CORP.,avlass@chemtecpest.com,186 SADDLE RIVER ROAD,,,SADDLE BROOK,NJ,07663,201-843-0780,201-843-0833,,1
3299,3299,3321,"CHEM-TEK INDUSTRIES, INC.",,31 VIRGINIA DRIVE,,,HOWELL,NJ,07731,732-458-1803,732-458-2890,,1
3056,3056,3091,CHEMICAL & DELIVERY SYSTEMS,SALES@JANITORSOUTLET.COM,1 GOLDMINE ROAD,,,BUDD LAKE,NJ,07828,973-347-5811,973-347-1546,,0
1313,1313,1304,CHEMICAL SYSTEMS,,2500 HULLYHILL RD,"LAKEHURST, N.J. 08733",908-657-1097               *,LAKEHURST,NJ,087330000,9086571097,0000000000,,1
3096,3096,3129,CHEMSEARCH,,54 BERWYN PLACE,"BERGENFIELD, N.J. 07621",201-385-8376               *,BERGENFIELD,NJ,076210000,2013858376,0000000000,,1
3614,3614,3638,CHEMSEARCH,,1 MACK CENTRE DRIVE,"PARAMUS, N.J. 07652",                           *,PARAMUS,NJ,076520000,0000000000,0000000000,,1
5968,5968,6936,CHEMSEARCH,,45 M READING ROAD,"EDISON, N.J. 08817",                           *,EDISON,NJ,088170000,0000000000,0000000000,,1
7667,7667,9884,CHEMSEARCH ,,16 MIDDLESEX BLVD.,,,MONROE TWP.,NJ,08831,732-251-6306,732-251-6306,,1
3179,3179,3207,CHEMSEARCH A DIV. OF NCH,debhall@NCh.com,2727 CHEMSEARCH BLVD 4TH FLOOR,P.O. BOX 152170,,IRVING,TX,75062,800-527-9921,972-438-0634,,1
2993,2993,3030,CHEMSEARCH C/O MIKE SCIARRA,,1150 VALLEY RD UNIT 1A,"WAYNE, N.J. 07470",201-633-0633               *,WAYNE,NJ,074700000,2016330633,0000000000,,1
3645,3645,3670,CHEMSEARCH CORP,,2109 KILGORE PARKWAY,,                           *,POINT PLEASANT,NJ,08742,201-370-8472,732-295-2230,,1
4614,4614,4689,CHEMSEARCH CORP.,,34 DANTE PLACE,,,WALDWICK,NJ,07463,201-652-6921,,,1
3008,3008,3044,CHEMSEARCH/J. ZAMPINO,,28 FLAGSHIP LANE,,,HILTON HEAD IS.,SC,29926,843-681-6062,843-681-6266,,1
2613,2613,2649,CHEMSEARCH/JOHN LATSKO,,44 HOMER PLACE,"METUCHEN, N.J. 08840",908-632-9412               *,METUCHEN,NJ,088400000,9086329412,0000000000,,1
3861,3861,3897,CHEMSTAT PRODUCTS INC.,,15 GREENTREE CIRCLE,,                           *,WESTBURY,NY,11590,516-333-0931,516-333-0512,,0
9855,9855,F022,"Cheng & Tsui Co., Inc.       ",,"101 Federal Street, Suite 1900",,,Boston,MA,02110,617-988-2400,,,1
15353,1620893,9257,Cherokee Equipment,bgreenspan@cherokeeequipment.net,440 Main Street,,,Lodi,NJ,07644,908-347-2988 ,,,1
13345,14227,R172,Cherokee Glass Inc,jhopka.cherokeeglass@gmail.com,115 NORTH MAIN STREET,,,WHARTON,NJ,07885,973-537-1973,973-537-9826,,1
7861,7861,5984,CHEROKEE SUPPLY LLC,,108 WEST 39TH ST.,,,NEW YORK,NY,10018-3614,212-704-0823,212-704-0826,,1
13262,14144,R103,"CHERRY HILL REFRIGERATION, CO.",,295 LINCOLN ROAD,,,PILESGROVE,NJ,08098,856-769-1661,,,0
7029,7029,8329,CHERRY TREE TOYS,,PO BOX 369,"BELMONT, OH 43718",740-484-4363               *,BELMONT,OH,437180000,740-484-4363,,,1
4123,4123,4172,CHERRY VALLEY TRACTOR SALES,,55 ROUTE 70 WEST,,,MARLTON,NJ,08053,856-983-0111,856-988-6290,,0
1256,1256,1241,CHESAPEAKE CERAMIC SUPPLY INC,,4801 BENSON AVENUE,"BALTIMORE, MD 21227",410-247-1270               *,BALTIMORE,MD,212270000,4102471270,0000000000,,1
13421,14304,4905,Chesed Electronics,chesede@earthlink.net,1000 Stanley Ave,,,Brooklyn,NY,11208,718-649-3600,,,1
5295,5295,6135,CHESLER'S,,15 E. CENTRAL AVENUE,"PEARL RIVER, N.Y. 10965",                           *,PEARL RIVER,NY,109650000,0000000000,0000000000,,1
4326,4326,4382,CHESTER BOOK COMPANY,,28 FERRY ROADT,"CHESTER, CT 06412",800-858-8515     10% S&H   *,CHESTER,CT,064120000,8008588515,0000000010,,0
4388,4388,4449,CHESTER LIGHTING & SUPPLY INC,,313 ROUTE 206 SOUTH  SUITE 2,,,CHESTER,NJ,07930,908-879-7200,908-879-8820,,0
10,10,000A,CHICKERING BUINESS FORMS     .,,203 SUNSET AVENUE,"RIDGEWOOD, N.J. 07450",                           *,RIDGEWOOD,NJ,074500000,0000000000,0000000000,,1
7657,7657,9850,CHICKERING BUSINESS FORMS,,203 SUNSET AVENUE,"RIDGEWOOD, N.J. 07450",                          A*,RIDGEWOOD,NJ,074500000,0000000000,0000000000,,1
5859,5859,6804,CHIEF FIRE EQUIPMENT SERVICE C,,269 MAIN STREET,PO BOX 735,201 473 7444               *,LODI,NJ,07644,973-473-7444,973-473-8587,,0
2607,2607,2643,CHIEF FIRE PREVENTION,,124 WEST LINCOLN AVE,"MT. VERNON, N.Y. 10550",914-699-3557               *,MT. VERNON,NY,105500000,9146993557,0000000000,,1
16229,1711700,9848,Chief Graphix,jb@chiefgraphix.com,26 Davis Avenue,,,Port Washington,NY,11050,516-883-7446,,,1
7646,7646,9811,CHILDCRAFT EDUCATION CORP.,,1156 FOUR STAR DRIVE,,908-806-2990               *,MOUNT JOY,PA,17552,,,,1
9057,9057,,CHILDCRAFT EDUCATION CORP.,service@childcrafteducation.com,PO BOX 3239,,,LANCASTER ,PA,17604,1-800-631-5652,1-888-532-4453,,0
7416,7416,9090,CHILTON BOOK CO.,,201 KING OF PRUSSIA RD.,"RADNOR, PA. 19089",                           *,RADNOR,PA,190890000,0000000000,0000000000,,1
13782,14948,5464,CHIMERA SPORTS,bobl@chimerasports.net,320 WHITE BIRCH DRIVE,,,CINNAMINSON,NJ,07088,888-212-2922,302-348-8996,,0
11419,10498,T508,CHINABERRY INC,,2780 VIA ORANGE WAY SUITE B,,,SPRING VALLEY ,CA,91978,1-888-481-6744,619-670-5203,,1
2904,14060,2941,CHINESE CUBES (USA) INC.,vicky@chinesecubes.com,141 WOOSTER STREET  SUITE 4A,,,NEW YORK,NY,10012,212-677-7018,212-677-7081,,0
13171,14060,2941,CHINESE CUBES (USA) INC.,vicky@chinesecubes.com,141 WOOSTER STREET  SUITE 4A,,,NEW YORK,NY,10012,212-677-7018,212-677-7081,,0
6517,6517,7502,CHIP TAYLOR COMMUNICATIONS,,2 EAST VIEW DRIVE,,                           *,DEBRY,NH,03038,603-434-9262,603-432-2723,,0
13530,14413,R220,"CHISWICK ELECTRIC CO., INC.",steve@chiswickelectric.com,40 BROWN AVENUE,,,SPRINGFIELD,NJ,07081,973-824-9600,973-824-7740,,1
7130,7130,8524,CHOCOLATE  FISH SOFTWARE,,8712 PALATINE AVE NORTH,,,SEATTLE,WA,98103,206-755-1806,,,0
1735,1735,1745,CHOICE DISTRIBUTION,,111 BELL ST.,"W. BABYLON, N.Y. 11704",516-756-0120               *,W. BABYLON,NY,117040000,5167560120,0000000000,,1
12284,12529,X574,CHOICE SECURITY COMPANY,,161-15 ROCKAWAY BLVD.  SUITE 100,,,JAMAICA ,NY,11434,718-276-8887,718-276-8115,,1
5224,5224,6064,CHOWN MACHINERY INC,,333 N.W. 16TH AVE/PO BOX 2888,"PORTLAND, OR 97208",800 547-1930               *,PORTLAND,OR,972080000,8005471930,0000000000,,1
2204,2204,2228,CHRIS CAMERA CENTER,,215 WANAQUE AVE,"POMPTON LAKES, N.J. 07442",                           *,POMPTON LAKES,NJ,074420000,0000000000,0000000000,,1
4121,4121,4170,CHRIS PEACOCK ,,52 EAST DRIVE,Attn: Chirs Peacock,,LIVINGSTON,NJ,07039,973-464-6688,973-535-1460,,0
921,921,0909,CHRIS VOKES PIANOS,,533 STONY BROOK DRIVE,,,BRIDGEWATER,NJ,08807,908-788-8382,908-722-1833,,1
14759,1432185,8764,"CHRISTI MONICA, LLC",,62 OAKWOOD AVENUE,,,MINE HILL,NJ,07803,973-224-9865,,,1
4667,4667,4743,CHRISTINE VALMY,,285 CHANGE BRIDGE RD.,PINE BROOK N.J. 07058,973-575-1050     575-1355  *,PINE BROOK N.J. 07058,47,743285070,9735751050,0005751355,,1
1349,1349,1343,CHRISTOPHER'S PAPER & COPY,,7770 N. CENTRAL DR.,"WESTERVILLE, OH 43081",614-891-9229               *,WESTERVILLE,OH,430810000,6148919229,0000000000,,1
7199,7199,8605,CHROMA COMMUNICATIONS,,855 S. SECOND STREET,"RONKONKOMA, N.Y. 11779",----737-6886               *,RONKONKOMA,NY,117790000,0007376886,0000000000,,1
8746,8746,8423,CHROMATE INDUSTRIAL CORP.,dmckenna@chromate.com,100 DAVINCI DRIVE,,,BOHEMIA,NY,11716,631-567-2200,631-567-2418,,1
16017,1711367,T792,Chromebook Parts,,"1000 Kristen Court, Suite 2",,,Vadnais Heights,MN,55110,612-315-6097 X 579,,,1
1649,1649,1651,CHRONICLE GUIDANCE PUBLISHING,,P.O. BOX 1190,"MORAVIA, N.Y. 13118",                           *,MORAVIA,NY,131180000,0000000000,0000000000,,1
3648,3648,3673,CHUCK'S PROFESSIONAL MAINT,,109 WASHINGTON AVENUE #4,,                           *,BELLEVILLE,NJ,07109,973-759-0014,973-759-0068,,1
1334,1334,1326,CHUDY PAPER CO.,,930 BAILEY AVENUE,,,BUFFALO,NY,14206,716-825-1935,,,0
15408,1620953,X960,"ChuteMaster Environmental, Inc. ",matt.distefano@chutemaster.com,"1640 Vauxhall Road, Suite 1B",,,Union,NJ,07083,908-964-9777,908-964-7999,,1
14164,15570,L046,"Cid Construction Services, LLC",,124 Cloverdale Avenue,,,Paramus,NJ,07652,973-685-9791,973-689-9115,,1
11755,11788,X129,"CIFELLI & SON GENERAL CONSTRUCTION, INC.",,4 COPPOLA STREET,,,NUTLEY,NJ,07110,973-235-0302,973-235-0456,,1
6108,6108,7076,CINCINNATI SPORT SUPPLY,,4830 HOLIDAY DRIVE,"FARIFIELD, OH 45014",                           *,FARIFIELD,OH,450140000,0000000000,0000000000,,1
3927,3927,3968,CINDY EWING,,124 GIBBS AVE,"SOMER POINT, NJ 08244",609-927-2463               *,SOMER POINT,NJ,082440000,6099272463,0000000000,,1
2143,2143,2162,"CINECRAFT, INC",,215B CEANTRAL AVENUE,"FARMINGDALE, N.Y. 11735",516-752-0700               *,FARMINGDALE,NY,117350000,5167520700,0000000000,,1
9827,9827,6678,CINTAS,,6800 CINTAS BLVD.,,,MASON,OH,45040,,,,0
9831,9831,5538,CINTAS CORPORATION,,10080 SANDMEYER LANE,,,PHILADELPHIA,PA,19116,215-673-7230,215-464-3508,,0
248,248,0230,CINTAS CORPORATION ,,546 GREEN LANE,,                           *,UNION,NJ,07083,908-737-0800,908-737-0810,,1
4464,4464,4533,CINTAS CORPORATION,,333 WEST MAIN STREET,,800-645-3585               *,ROCHESTER,NY,14608,,,,0
16349,1711879,T973,Cintas Corporation No. 2,dunnec@cintas.com,6800 Cintas Blvd.,,,Mason,OH,45040,239-634-8994,,,1
14365,61709,R695,CINTAS FIRE PROTECTION,rasnickc@cintas.com,1038 CONSCHOHOCKEN ROAD,,,CONSHOHOCKEN,PA,19428,610-233-1400,610-233-1401,,1
8638,8638,8239,CINTAS THE UNIFORM STORE,,5Attn: Matt Geib,51 NEW ENGLAND AVE,,PISCATAWAY,NJ,08854,732-981-1500,732-981-1683,,0
15981,1711226,T780,Cira Construction LLC ,ciraconstruction@gmail.com,27 Craig Road,,,Neshanic Station,NJ,08853,917-232-5578 ,,,1
3076,3076,3109,"CIRCLE JANITORIAL SUPPLIES, INC",,5 E. 12TH STREET,,201-447-4015               *,PATERSON,NJ,07524,973-345-1212,973-345-1975,,1
1773,1773,1787,CIRCLE JANITORIAL SUPPLY,,268 MAIN STREET,,,SPOTSWOOD,NJ,08884,732-251-6995,732-251.6750,,1
4691,4691,4767,CIRCLE RECONDITIONERS,,653 BASHKILL STREET,"EASTON, PA 18042",                           *,EASTON,PA,180420000,0000000000,0000000000,,1
6264,6264,7229,CIRCLE SWIM SHOP,,287 E. BOSTON POST ROAD,,,MAMARONECK,NY,10543,914-698-4245,,,1
12555,12971,X761,Circuit Lighting Inc.,,"299 US-22, Suite #12",,,Green Brook Township,NJ,08812,732-968-9533,732-968-9231,,1
3839,3839,3874,CIRCUIT-ED,,236 E. 5TH STREET   #D4,,                           *,NEW YORK,NY,10003,212-473-3143,211-505-6206,,1
14078,15466,R546,CIS Construction Information Systems,joannel@cisleads.com,170 KINNELON ROAD,,,KINNELON,NJ,07405,973-492-0509,973-492-8378,,1
3835,3835,3870,"CISCO, INC.",,1515 BUTTERNUT LANE,,610-398-0567               *,MACUNGIE,PA,18062,610-398-0567,,,1
7223,7223,8630,CITATION BUSINESS SYSTEMS,,125 GAZZA BLVD.,"FARMINGDALE, N.Y. 11735",516-293-4646               *,FARMINGDALE,NY,117350000,5162934646,0000000000,,1
13823,14996,R395,CITGO AUTO REPAIRS AND SALES,,103 RIVER AVENUE,,,LAKEWOOD,NJ,08701,732-576-2100,,,1
13953,15277,5591,"CitiView Audio Visual, Ltd.",jpristas@cvavpro.com,56 NEW HOOK ROAD,,,BAYONNE,NJ,07002,212-632-5196,718-717-8329,,1
5858,5858,6803,CITY  FIRE EQUIPMENT CO INC,,604 FERRY STREET,"NEWARK, N.J. 07105",201 589 1023               *,NEWARK,NJ,071050000,2015891023,0000000000,,1
16117,1711520,T860,"City and Suburban Construction Group, Inc",citysubnyc@gmail.com,38 Oak Avenue,,,Tuckahoe,NY,10707, 914-663-4444,914-663-7778,,1
14033,15406,R511,"City Fire Equipment Co., Inc.",bills@cityfire.com,"733 Ridgedale Avenue, Suite 203",,,East Hanover,NJ,07936,973-560-1600  x 234,973-781-1099,,1
810,810,0796,CITY MUSIC CENTER,GUY@CITYMUSICCENTER.COM,200 MARKET STREET,,,KENILWORTH,NJ,07033,908-245-7122,908-245-3007,,0
15662,1623329,T609,City Peak Construction LLC,,6 Hanson Place,,,Wayne,NJ,07470,973-406-9183,973-807-1958,,1
3102,3102,3135,"CITY SUPPLY CO., INC.",sanford@citysupplyco.com,Attn: Sanford Leavy,6805 DELILAH RD,,EGG HARBOR TWP.,NJ,08232,800-544-3125,609-641-1223,,1
16006,1711329,T805,City Wide Facility Solutions ,Mbridgeforth@gocitywide.com,"28 Kennedy Boulevard, Suite 250",,,East Brunswick,NJ,08816,732-307-9733,,,1
15893,1711134,T729,City Wide Facility Solutions ,jruggiero@gocitywide.com,"78 John Miller Way, Suite 410",,,Kearny,NJ,07032,201-299-5490 ,,,1
