registrationid,vendorid,VendorBids_Code,VendorBids_Name,VendorBids_Email,VendorBids_City,VendorBids_State,EDS_VendorId,EDS_Code,EDS_Name,EDS_Email,EDS_City,EDS_State,VendorBids_Status,EDS_Status
1130,1130,1111,CEDARHURST MUSIC CORP.,,CEDARHURST,NY,1130,1111,CEDARHURST MUSIC CORP.,,CEDARHURST,NY,Active,Active
14999,1566584,8887,CEF,,ARNOLD,MD,1566584,8887,CEF,darlene@akersbusiness.com,ARNOLD,MD,Active,Active
1734,1734,1744,CEL-TECH,,HICKSVILLE,NY,1734,1744,CEL-TECH,,HICKSVILLE,NY,Active,Active
4197,4197,4252,CELESTIAL SPRING WATER CO.,,ORANGE,NJ,4197,4252,CELESTIAL SPRING WATER CO.,,ORANGE,NJ,Active,Active
5588,5588,6431,CELLO TAK MFG. CO. INC.,,ISLAND PARK,NY,5588,6431,CELLO TAK MFG. CO. INC.,,ISLAND PARK,NY,Active,Active
2565,2565,2601,CELTIC BUILDING SUPPLIES INC.,,YONKERS,NY,2565,2601,CELTIC BUILDING SUPPLIES INC.,,YONKERS,NY,Active,Active
15069,1610678,T322,CEN-MED ENTERPRISES,roalnd.gagne@cenmed.com,NEW BRUNSWICK,NJ,1610678,T322,CEN-MED ENTERPRISES,roland.gagne@cenmed.com,NEW BRUNSWICK,NJ,Active,Active
919,919,0907,CENCO/CENTRAL SCIENTIFIC CO.,,BATAVIA,IL,919,0907,CENCO/CENTRAL SCIENTIFIC CO.,,BATAVIA,IL,Inactive,Inactive
11412,10491,T400,"Cengage Learning, Inc.",,Farmington Hills,MI,10491,T400,"Cengage Learning, Inc.",gale.orders@cengage.com,Farmington Hills,MI,Active,Active
5071,5071,5745,CENTENNIAL BLUEPRINT CO.,,LANSDALE,PA,5071,5745,CENTENNIAL BLUEPRINT CO.,,LANSDALE,PA,Inactive,Inactive
59,59,0048,CENTENNIAL GOLF CLUB,,CARMEL,NY,59,0048,CENTENNIAL GOLF CLUB,info@centennialgolf.com,CARMEL,NY,Active,Active
9744,9744,,Center Court/Golfsmith,www.golfsmith.com,Austin,Tx,9744,,Center Court/Golfsmith,www.golfsmith.com,Austin,Tx,Inactive,Active
638,638,0614,CENTER FOR APP. RESEARCH/ED.,,WEST NYACK N.Y. 10995,06,638,0614,CENTER FOR APP. RESEARCH/ED.,,WEST NYACK N.Y. 10995,06,Inactive,Inactive
7747,7747,T062,Center for Civic Education,,Calabasas,CA,7747,T062,Center for Civic Education,,Calabasas,CA,Active,Active
16412,1711945,M007,Center for Internet Security (CIS),,East Greenbush,  ,1711945,M007,Center for Internet Security (CIS),michelle.nolan@cisecurity.org,East Greenbush,  ,Active,Active
4078,4078,4125,CENTER FOR LEARNING,,VILLA MARIA,PA,4078,4125,CENTER FOR LEARNING,,VILLA MARIA,PA,Active,Active
3866,3866,3903,CENTER HELP ASSOCIATES,,EMERSON,NJ,3866,3903,CENTER HELP ASSOCIATES,,EMERSON,NJ,Active,Active
5367,5367,620A,CENTER LUMBER CO.,,PATERSON,NJ,5367,620A,CENTER LUMBER CO.,,PATERSON,NJ,Active,Active
12681,13176,8060,CENTER LUMBER CO.,,PATERSON,NJ,13176,8060,CENTER LUMBER CO.,astrid.frank@centerlumber.com,PATERSON,NJ,Active,Active
2571,2571,2607,CENTER MORICHES PAPER CO.,,CENTER MORICHES,NY,2571,2607,CENTER MORICHES PAPER CO.,,CENTER MORICHES,NY,Active,Active
12358,12612,5902,CENTER ONE SUPPLY CORP,,BROOKLYN,NY,12612,5902,CENTER ONE SUPPLY CORP,center1supply@gmail.com,BROOKLYN,NY,Active,Active
5742,5742,6601,CENTER TOOL CO.,,PLAINVIEW,NY,5742,6601,CENTER TOOL CO.,,PLAINVIEW,NY,Active,Active
2745,2745,2782,CENTEREACH AUTO SUPPLIES,,CENTEREACH,NY,2745,2782,CENTEREACH AUTO SUPPLIES,,CENTEREACH,NY,Active,Active
8485,8485,8409,CENTERTON NURSERY,centertonnursery.com,BRIDGETON,NJ,8485,8409,CENTERTON NURSERY,info@centertonnursery.com,BRIDGETON,NJ,Active,Active
9366,9366,5558,"CENTRAL AVE  ""ACE"" HOME CTR",,EAST ORANGE,NJ,9366,5558,"CENTRAL AVE  ""ACE"" HOME CTR",,EAST ORANGE,NJ,Active,Active
3752,3752,3782,CENTRAL AVENUE ACE HOME CENTER,Pradmukherjee@acehardware.com,EAST ORANGE,NJ,3752,3782,CENTRAL AVENUE ACE HOME CENTER,Pradmukherjee@acehardware.com,EAST ORANGE,NJ,Inactive,Inactive
11753,11786,X061,"CENTRAL BOILER REPAIR CO., INC.",,OAKHURST,NJ,11786,X061,"CENTRAL BOILER REPAIR CO., INC.",ffp823@gmail.com,OAKHURST,NJ,Active,Active
15358,1620902,T455,CENTRAL CARPET,ken@centralcarpetcare.com,Mantua,NJ,1620902,T455,CENTRAL CARPET,ken@centralcarpetcare.com,Mantua,NJ,Active,Active
16377,1711910,9949,Central Creativity LLC,,Laurel,MS,1711910,9949,Central Creativity LLC,info@centralcreativity.com,Laurel,MS,Active,Active
3525,3525,3548,CENTRAL ENGINEERING & SUPPLY,,PASSAIC,NJ,3525,3548,CENTRAL ENGINEERING & SUPPLY,,PASSAIC,NJ,Active,Active
5455,5455,6303,CENTRAL HARDWARE,,VALLEY STREAM,NY,5455,6303,CENTRAL HARDWARE,,VALLEY STREAM,NY,Active,Active
12807,13314,X857,CENTRAL JERSEY GENERATORS,,WALL,NJ,13314,X857,CENTRAL JERSEY GENERATORS,cjg732@gmail.com,WALL,NJ,Active,Active
12618,13089,6785,"CENTRAL JERSEY NURSERIES, INC.",,HILLSBOROUGH,NJ,13089,6785,"CENTRAL JERSEY NURSERIES, INC.",snldevils@aol.com,HILLSBOROUGH,NJ,Active,Active
15963,1711207,9688,Central Jersey Office Equipment dba State Toner ,sales@statetoner.com,Freehold,NJ,1711207,9688,Central Jersey Office Equipment dba State Toner ,sales@statetoner.com,Freehold,NJ,Active,Active
12321,12571,8651,"CENTRAL JERSEY OFFICE EQUIPMENT, INC.",,MANALAPAN,NJ,12571,8651,"Central Jersey Office Equipment, Inc.",joekloc@cjoe.net,MANALAPAN,NJ,Active,Active
7242,12571,8651,"CENTRAL JERSEY OFFICE EQUIPMENT, INC.",Dgermann@cjoe.net,MANALAPAN,NJ,12571,8651,"Central Jersey Office Equipment, Inc.",joekloc@cjoe.net,MANALAPAN,NJ,Active,Active
14596,1431975,R829,CENTRAL JERSEY POWER EQUIPMENT INC.,,ROBBINSVILLE,NJ,1431975,R829,CENTRAL JERSEY POWER EQUIPMENT INC.,cjpe@optonline.net,ROBBINSVILLE,NJ,Active,Active
10274,10274,,Central Lewmar,,Newark,NJ,10274,,Central Lewmar,,Newark,NJ,Inactive,Active
2224,2224,2253,CENTRAL LEWMAR L.P.,,NEWARK,NJ,2224,2253,CENTRAL LEWMAR L.P.,,NEWARK,NJ,Active,Active
6516,6516,7501,"CENTRAL OFFICE SOLUTIONS, INC.",,NEW YORK,NY,6516,7501,"CENTRAL OFFICE SOLUTIONS, INC.",,NEW YORK,NY,Inactive,Inactive
3072,3072,3105,Central Poly-Bag Corp.,Bids@centralpoly.com,LINDEN,NJ,3072,3105,Central Poly-Bag Corp.,bids@centralpoly.com,LINDEN,NJ,Active,Active
1768,1768,1782,CENTRAL RESTAURANT PRODUCTS,,INDIANAPOLIS,IN,1768,1782,CENTRAL RESTAURANT PRODUCTS,reedh@centralrestaurant.com,INDIANAPOLIS,IN,Active,Active
7457,7457,917A,CENTRAL SCIENTIFIC CO,,FRANKLIN PARK,IL,7457,917A,CENTRAL SCIENTIFIC CO,,FRANKLIN PARK,IL,Active,Active
7592,7592,9504,CENTRAL SCIENTIFIC CO.,,BATAVIA,IL,7592,9504,CENTRAL SCIENTIFIC CO.,,BATAVIA,IL,Active,Active
930,930,0917,CENTRAL SCIENTIFIC CO.,,BATAVIA,IL,930,0917,CENTRAL SCIENTIFIC CO.,,BATAVIA,IL,Inactive,Inactive
14068,15456,R536,CENTRAL SONITECH,info@sonitec.tv,MOUNT VERNON,NY,15456,R536,CENTRAL SONITECH,info@sonitec.tv,MOUNT VERNON,NY,Active,Active
4683,4683,4759,CENTRAL STATES SALES CORP,,BRADENTON,FL,4683,4759,CENTRAL STATES SALES CORP,,BRADENTON,FL,Active,Active
3868,3868,3906,CENTRAL STATES SALES CORP.,,CALUMET CITY,IL,3868,3906,CENTRAL STATES SALES CORP.,,CALUMET CITY,IL,Active,Active
11495,10994,7015,CENTRAL TECHNOLOGY INC. / LASER SAVE,,FREEHOLD,NJ,10994,7015,CENTRAL TECHNOLOGY INC. / LASER SAVE,ayoss@lasersave.com,FREEHOLD,NJ,Active,Active
6047,10994,7015,CENTRAL TECHNOLOGY INC. / LASER SAVE,info@lasersave.com,FREEHOLD,NJ,10994,7015,CENTRAL TECHNOLOGY INC. / LASER SAVE,ayoss@lasersave.com,FREEHOLD,NJ,Active,Active
12963,13653,0784,CENTRAL TURF AND IRRIGATION SUPPLY,jgrasso@centraltis.com,WILLIAMSTOWN,NJ,13653,0784,CENTRAL TURF AND IRRIGATION SUPPLY,jgrasso@centraltis.com,WILLIAMSTOWN,NJ,Inactive,Inactive
9022,9022,4859,CENTRE BUSINESS PRODUCTS INC,,MOUNT UNION,PA,9022,4859,CENTRE BUSINESS PRODUCTS INC,,MOUNT UNION,PA,Active,Active
3067,3067,3100,CENTRON CORPORTAION,,PALISADES PARK,NJ,3067,3100,CENTRON CORPORTAION,,PALISADES PARK,NJ,Active,Active
1040,1040,1019,CENTRY 21 INC.,,EMERSON,NJ,1040,1019,CENTRY 21 INC.,,EMERSON,NJ,Active,Active
15309,1615022,9193,Centurion Partners Health&Fitness dba Fitnessmith,mscichilone@fitnessmith.com,Boynton Beach,FL,1615022,9193,Centurion Partners Health&Fitness dba Fitnessmith,ar@fitnessmith.com,Boynton Beach,FL,Active,Active
7197,7197,8603,CENTURION PRINTING CO. / TC SQUARED LLC,,KENILWORTH,NJ,7197,8603,CENTURION PRINTING CO. / TC SQUARED LLC,anthony@centurionprinting.com,KENILWORTH,NJ,Active,Active
6494,6494,7463,CENTURY OFFICE PRODUCTS,,MIDDLESEX,NJ,6494,7463,CENTURY OFFICE PRODUCTS,,MIDDLESEX,NJ,Active,Active
6489,6489,7457,"CENTURY SPORTS, INC.",,LAKEWOOD,NJ,6489,7457,"CENTURY SPORTS, INC.",,LAKEWOOD,NJ,Active,Active
5651,5651,6495,CENTURY SUPPLY CO.,,PASSAIC,NJ,5651,6495,CENTURY SUPPLY CO.,,PASSAIC,NJ,Active,Active
6569,6569,7554,CERAMIC SUPPLY OF NY & NJ INC,,LODI,NJ,6569,7554,CERAMIC SUPPLY OF NY & NJ INC,,LODI,NJ,Active,Active
5622,5622,6465,"Ceramic Supply, Inc.",cersupnynj@ad.com,Lodi,NJ,5622,6465,"Ceramic Supply, Inc.",orders@eceramicsupply.com,Lodi,NJ,Active,Active
5364,5364,6207,Cerbo Lumber & Hardware,,PARSIPPANY,NJ,5364,6207,Cerbo Lumber & Hardware,cerbolumber@optonline.net,PARSIPPANY,NJ,Inactive,Inactive
1777,1777,1791,CERBO NURSERIES,,PARSIPPANY,NJ,1777,1791,CERBO NURSERIES,,PARSIPPANY,NJ,Inactive,Inactive
4323,4323,4379,CEREBELLUM CORP.,,SAN FRANCISCO,CA,4323,4379,CEREBELLUM CORP.,,SAN FRANCISCO,CA,Active,Active
13342,14224,R169,CERIELLO ELECTRICAL CONTRACTING,,SOUTH FARMINGDALE,NY,14224,R169,CERIELLO ELECTRICAL CONTRACTING,dceriello@aol.com,SOUTH FARMINGDALE,NY,Active,Active
15848,1711106,T714,Certa Pro Painters ,pkramer@certapro.com,Bedford Hills,NY,1711106,T714,Certa Pro Painters ,pkramer@certapro.com,Bedford Hills,NY,Active,Active
16027,1711388,T807,CertaPro Painters ,eliasv@certapro.com,Red Bank,NJ,1711388,T807,CertaPro Painters ,eliasv@certapro.com,Red Bank,NJ,Active,Active
11756,11789,X062,CertaPro Painters,,Paramus,NJ,11789,X062,CertaPro Painters,pdellaglio@certapro.com,Paramus,NJ,Active,Active
12908,13427,X904,CertaPro Painters of Wayne,ttandurella@certapro.com,WAYNE,NJ,13427,X904,CertaPro Painters of Wayne,ttandurella@certapro.com,WAYNE,NJ,Active,Active
556,556,0532,CERTECH INDUSTRIES,,EAST ROCKAWAY,NY,556,0532,CERTECH INDUSTRIES,,EAST ROCKAWAY,NY,Inactive,Inactive
13069,13870,R002,"CERTIFIED ENVIRONMENTAL CONTRACTORS, LLC",certifiedenviro@aol.com,FARMINGDALE,NJ,13870,R002,"CERTIFIED ENVIRONMENTAL CONTRACTORS, LLC",jason@certified-enviro.com,FARMINGDALE,NJ,Active,Active
1674,1674,1679,CERTIFIED LABORATORIES,,MANALAPAN,NJ,1674,1679,CERTIFIED LABORATORIES,,MANALAPAN,NJ,Active,Active
2631,2631,2667,CERTIFIED LABORATORIES,debhall@NCh.com,IRVING,TX,2631,2667,CERTIFIED LABORATORIES,anna.setford@nch.com,IRVING,TX,Active,Active
3706,3706,3734,CERTIFIED LABORATORIES,,GLEN ROCK,NJ,3706,3734,CERTIFIED LABORATORIES,,GLEN ROCK,NJ,Active,Active
3626,3626,3650,CERTIFIED LABS,,HOWELL,NJ,3626,3650,CERTIFIED LABS,,HOWELL,NJ,Active,Active
4954,4954,5624,CERTIFIED LABS.,,NEW CITY,NY,4954,5624,CERTIFIED LABS.,,NEW CITY,NY,Active,Active
15545,1621085,9428,Certwood Limited ,info@buycertwood.com,Wintersville,OH,1621085,9428,Certwood Limited ,info@buycertwood.com,Wintersville,OH,Active,Active
13645,14692,R304,CERULLO FIRE PROTECTION,kevin@cerullofire.com,RAHWAY,NJ,14692,R304,CERULLO FIRE PROTECTION,kevin@cerullofire.com,RAHWAY,NJ,Active,Active
4510,4510,4583,CES CORPORATION,,NO. BRUNSWICK,NJ,4510,4583,CES CORPORATION,,NO. BRUNSWICK,NJ,Active,Active
4532,4532,4606,"CESINDUSTRIES, INC.",,FARMINGDALE,NY,4532,4606,"CESINDUSTRIES, INC.",,FARMINGDALE,NY,Active,Active
15352,1620887,9253,Cetrix Technologies LLC,,Dover,DE,1620887,9253,Cetrix Technologies LLC,m.rosso@cetrixinc.com,Dover,DE,Active,Active
5850,5850,6780,"CEV MULTIMEDIA, INC.",,LUBBOCK,TX,5850,6780,"CEV MULTIMEDIA, INC.",accounting@cevmultimedia.com,LUBBOCK,TX,Inactive,Inactive
7247,7247,8657,"CFI, COMPUTER FORCE, INC.",,WARMINSTER,PA,7247,8657,"CFI, COMPUTER FORCE, INC.",,WARMINSTER,PA,Active,Active
5595,5595,6438,CFJ MANUFACTURING,,FORT WORTH,TX,5595,6438,CFJ MANUFACTURING,,FORT WORTH,TX,Active,Active
3709,3709,3737,CGES,,BLOOMINGDALE,IL,3709,3737,CGES,,BLOOMINGDALE,IL,Active,Active
14315,15919,R652,"CGP & H, LLC",randy@cgph.net,CRANBURY,NJ,15919,R652,"CGP & H, LLC",randy@cgph.net,CRANBURY,NJ,Inactive,Inactive
13800,14970,R380,CHADWICK SERVICE COMPANY,rvisnesky@chadwickservice.com,Bensalem,PA,14970,R380,CHADWICK SERVICE COMPANY,info@chadwickservice.com,Bensalem,PA,Active,Active
530,530,0506,CHALET CONSTRUCTION,,BLOOMFIELD,NJ,530,0506,CHALET CONSTRUCTION,,BLOOMFIELD,NJ,Inactive,Inactive
7064,7064,8364,CHALLENGE IND.,,SPARTA,NJ,7064,8364,CHALLENGE IND.,,SPARTA,NJ,Active,Active
16411,1711944,9972,Challenge Island Rockland/Bergen,jtermini@challenge-island.com,Tappan,NY,1711944,9972,Challenge Island Rockland/Bergen,jtermini@challenge-island.com,Tappan,NY,Active,Active
14191,15599,R579,Challenger Fence Inc.,challengerfence25@gmail.com,Paterson,NJ,15599,R579,Challenger Fence Inc.,sales@challengerfence.com,Paterson,NJ,Active,Active
6234,6234,7199,CHALLENGER TEAMWEAR,,JALETHORPE,MD,6234,7199,CHALLENGER TEAMWEAR,info@challengersports.com,JALETHORPE,MD,Active,Active
3443,3443,3464,"CHAMBRES MAINTENANCE, INC.",,PRINCETON,NJ,3443,3464,"CHAMBRES MAINTENANCE, INC.",,PRINCETON,NJ,Inactive,Inactive
16110,1711513,T856,"Chameleon Consulting, LLC",cathyc.smith@outlook.com,Hackensack,NJ,1711513,T856,"Chameleon Consulting, LLC",cc@chameleonconsultingllc.com,Hackensack,NJ,Active,Active
13078,13889,R008,"CHAMPION CONTRACTING SERVICES, LLC",vmettee@tahoo.com,FARMINGDALE,NJ,13889,R008,"CHAMPION CONTRACTING SERVICES, LLC",vmettee@yahoo.com,FARMINGDALE,NJ,Active,Active
15394,1620939,T467,Champion Elevator Company ,donald@champion-elevator.com,New York,NY,1620939,T467,Champion Elevator Company ,donald@champion-elevator.com,New York,NY,Active,Active
2208,2208,2232,CHAMPION MARKETING,,PLAINVIEW,NY,2208,2232,CHAMPION MARKETING,,PLAINVIEW,NY,Active,Active
12528,12904,X739,"CHAMPION PEST SOLUTIONS, INC.",,KENILWORTH ,NJ,12904,X739,"CHAMPION PEST SOLUTIONS, INC.",championpest@gmail.com,KENILWORTH ,NJ,Active,Active
3667,3667,3692,CHAMPION PLASTICS,,CLIFTON,NJ,3667,3692,CHAMPION PLASTICS,,CLIFTON,NJ,Active,Active
472,472,044A,CHAMPION PRODUCTS,,ROCHESTER,NY,472,044A,CHAMPION PRODUCTS,,ROCHESTER,NY,Active,Active
6759,6759,7748,CHAMPION PRODUCTS,,MONROE,NY,6759,7748,CHAMPION PRODUCTS,,MONROE,NY,Active,Active
194,194,0178,CHAMPION PRODUCTS % HEUMAN,,LIVINGSTON,NJ,194,0178,CHAMPION PRODUCTS % HEUMAN,,LIVINGSTON,NJ,Inactive,Inactive
8654,8654,6680,CHAMPION PRODUCTS INC,,RANDOLPH,NJ,8654,6680,CHAMPION PRODUCTS INC,,RANDOLPH,NJ,Active,Active
10337,10337,1849,CHAMPION SHOOTERS SUPPLY,,UTICA,OH,10337,1849,CHAMPION SHOOTERS SUPPLY,sales@championshooters.com,UTICA,OH,Inactive,Inactive
6429,6429,7396,CHAMPION SPORTS,,WINSTON SALEM,NC,6429,7396,CHAMPION SPORTS,greg@championssportsperformance.com,WINSTON SALEM,NC,Active,Active
5206,5206,6046,CHAMPION UNIFORM,,FORDS,NJ,5206,6046,CHAMPION UNIFORM,,FORDS,NJ,Inactive,Inactive
6182,6182,7149,CHAMPION WHOLESALE DISTRIBUTOR,,MOUNT VERNON,NY,6182,7149,CHAMPION WHOLESALE DISTRIBUTOR,CMCVP@Verizon.net,MOUNT VERNON,NY,Active,Active
5462,5462,6310,"CHAMPION'S CHOICE, INC.",,LAVERGNE,TN,5462,6310,"CHAMPION'S CHOICE, INC.",sales@champchoice.com,LAVERGNE,TN,Active,Active
2113,2113,2132,CHAMPIONS ON FILM,,ANN ARBOR,MI,2113,2132,CHAMPIONS ON FILM,,ANN ARBOR,MI,Active,Active
8658,8658,5879,CHAMPIONS PRODUCTS,,AIMES,IA,8658,5879,CHAMPIONS PRODUCTS,,AIMES,IA,Active,Active
2306,2306,2339,CHAMPIONSHIP BOOKS & VIDEO,,AMES,IA,2306,2339,CHAMPIONSHIP BOOKS & VIDEO,,AMES,IA,Active,Active
10341,10341,0186,CHAMPIONSHIP PRODUCTIONS,,AMES,IA,10341,0186,CHAMPIONSHIP PRODUCTIONS,info@championshipproductions.com,AMES,IA,Active,Active
16246,1711683,9866,Champro Sports,,,,1711683,9866,Champro Sports,,,,Active,Active
5483,5483,6331,"CHANEY ELECTRONICS, INC.",,SCOTTSDALE,AZ,5483,6331,"CHANEY ELECTRONICS, INC.",info@chaneyelectronics.com,SCOTTSDALE,AZ,Active,Active
4076,4076,4123,CHANNING L. BETE CO.,,SO. DEERFIELD,MA,4076,4123,CHANNING L. BETE CO.,,SO. DEERFIELD,MA,Active,Active
4789,4789,5075,CHAPIN MANUFACTURING INC.,,BATAVIA,NY,4789,5075,CHAPIN MANUFACTURING INC.,,BATAVIA,NY,Active,Active
12653,13136,7989,"CHAPMAN FORD SALES, INC.",,EGG HARBOR TWP.,NJ,13136,7989,"CHAPMAN FORD SALES, INC.",cfreeland@chapmanautogroup.com,EGG HARBOR TWP.,NJ,Active,Active
11757,11790,X063,CHAPPELLE MECHANICAL INC.,,PISCATAWAY,NJ,11790,X063,Chappelle Mechanical Inc.,cmechanical@optonline.net,PISCATAWAY,NJ,Active,Active
11652,11675,F152,CHARACTER DEVELOPMENT GROUP,,BOONE ,NC,11675,F152,CHARACTER DEVELOPMENT GROUP,,BOONE ,NC,Active,Active
920,920,0908,CHARBETH'S MDSE. CORP.,,HICKSVILLE,NY,920,0908,CHARBETH'S MDSE. CORP.,,HICKSVILLE,NY,Inactive,Inactive
1996,1996,2015,"CHARD & CO., INC.",,HACKENSACK,NJ,1996,2015,"CHARD & CO., INC.",,HACKENSACK,NJ,Active,Active
1266,1266,1252,CHARLES F. MAY CO.,,PHILADELPHIA,PA,1266,1252,CHARLES F. MAY CO.,,PHILADELPHIA,PA,Active,Active
13381,14263,4212,CHARLES H. STEWART,,NORTH ANDOVER,MA,14263,4212,CHARLES H. STEWART,,NORTH ANDOVER,MA,Active,Active
9325,9325,5868,Charles J Becker & Bro Inc/Beckers School Supplies,,PENNSAUKEN,NJ,9325,5868,Charles J Becker & Bro Inc/Beckers School Supplies,maggie.lawrence@cjbinc.com,PENNSAUKEN,NJ,Active,Active
5598,5598,6441,CHARLES M. JESSUP INC.,,KEASBEY,NJ,5598,6441,CHARLES M. JESSUP INC.,,KEASBEY,NJ,Active,Active
4136,4136,4185,"CHARLES M. JESSUP, INC.",,KEASBY,NJ,4136,4185,"CHARLES M. JESSUP, INC.",info@jessupinc.com,KEASBY,NJ,Active,Active
11503,11051,6212,CHARLES RIVER APPAREL,custserv@charlesriverapparel.com,SHARON,MA,11051,6212,CHARLES RIVER APPAREL,custserv@charlesriverapparel.com,SHARON,MA,Active,Active
3130,3130,3161,"Charles Sacchetti, LLC.",,CINNAMINSON,NJ,3130,3161,"Charles Sacchetti, LLC.",sacc1@verizon.net,CINNAMINSON,NJ,Active,Active
2415,2415,2449,CHARLIE CO. ORG,,RINGWOOD,NJ,2415,2449,CHARLIE CO. ORG,team@shirtprinting.com,RINGWOOD,NJ,Inactive,Inactive
12876,13391,0167,CHARM VENDING SERVICES,charmvending@aol.com,UNION CITY,NJ,13391,0167,CHARM VENDING SERVICES,charmvending@aol.com,UNION CITY,NJ,Inactive,Inactive
184,13391,0167,CHARM VENDING SERVICES,charmvending@aol.com,UNION CITY,NJ,13391,0167,CHARM VENDING SERVICES,charmvending@aol.com,UNION CITY,NJ,Inactive,Inactive
5678,5678,6521,CHARRETTE CORP.,,WOBURN,MA,5678,6521,CHARRETTE CORP.,,WOBURN,MA,Active,Active
6153,6153,7121,CHARRETTE CORP.,,NEW YORK,NY,6153,7121,CHARRETTE CORP.,,NEW YORK,NY,Active,Active
5902,5902,6847,CHARRETTE CORPORATION,,WOBURN,MA,5902,6847,CHARRETTE CORPORATION,,WOBURN,MA,Active,Active
15635,1623297,T588,Charter Technology Solutions ,,Brooklyn,NY,1623297,T588,Charter Technology Solutions ,sales@charterts.com,Brooklyn,NY,Active,Active
5660,5660,6504,CHARVOZ CARSEN CORP.,,FAIRFIELD,NJ,5660,6504,CHARVOZ CARSEN CORP.,,FAIRFIELD,NJ,Active,Active
1195,1195,1178,CHAS A. BENNETT CO.,,PEORIA,IL,1195,1178,CHAS A. BENNETT CO.,,PEORIA,IL,Active,Active
6791,6791,7789,CHAS. F. CONNOLLY DIST. CO.,,NORTH ARLINGTON,NJ,6791,7789,CHAS. F. CONNOLLY DIST. CO.,,NORTH ARLINGTON,NJ,Active,Active
322,322,0300,CHASE PRESS,,YORKTOWN HEIGHTS,NY,322,0300,CHASE PRESS,abambace@chasepress.com,YORKTOWN HEIGHTS,NY,Active,Active
114,114,009A,"CHASELLE, INC.(NON-STANDARD)",,COLUMBIA,MD,114,009A,"CHASELLE, INC.(NON-STANDARD)",,COLUMBIA,MD,Active,Active
12852,13364,X876,CHATHAM FLOOR & DECOR,,CHATHAM,NJ,13364,X876,CHATHAM FLOOR & DECOR,Floorndecor@aol.com,CHATHAM,NJ,Inactive,Inactive
6299,6299,7265,CHATHAM SPORTS SHOP,,CHATHAM,NJ,6299,7265,CHATHAM SPORTS SHOP,,CHATHAM,NJ,Active,Active
718,718,0697,CHATSWORTH LATEX,,CHATSWORTH,CA,718,0697,CHATSWORTH LATEX,,CHATSWORTH,CA,Inactive,Inactive
1341,1341,1334,CHEAP JOE'S ART STUFF,,BOONE,NC,1341,1334,CHEAP JOE'S ART STUFF,,BOONE,NC,Active,Active
15792,1623580,T693,Check Electric Corp.,mfahey@check-electric.net,Keyport,NJ,1623580,T693,Check Electric Corp.,mfahey@check-electric.net,Keyport,NJ,Active,Active
7126,7126,8520,CHECK MATE COMPUTER SUPPLIES,,RANDOLPH,MA,7126,8520,CHECK MATE COMPUTER SUPPLIES,,RANDOLPH,MA,Active,Active
2173,2173,2192,CHEER & DANCE STYLE,,LEE SUMMIT,MO,2173,2192,CHEER & DANCE STYLE,,LEE SUMMIT,MO,Active,Active
6294,6294,7260,CHEER MFG. CO.,,RIVER GROVE,IL,6294,7260,CHEER MFG. CO.,,RIVER GROVE,IL,Active,Active
5269,11224,6109,CHEER OUTFITTERS,,CLARKSTON,MI,11224,6109,CHEER OUTFITTERS,,CLARKSTON,MI,Inactive,Inactive
11541,11224,6109,CHEER OUTFITTERS,,CLARKSTON,MI,11224,6109,CHEER OUTFITTERS,,CLARKSTON,MI,Inactive,Inactive
4649,4649,4725,CHEER ZONE INC.,,MAYVILLE,MI,4649,4725,CHEER ZONE INC.,customerservice@cheerzone.com,MAYVILLE,MI,Active,Active
56,56,0045,"CHEERETTE, INC.",,NEW BRUNSWICK,NJ,56,0045,"CHEERETTE, INC.",,NEW BRUNSWICK,NJ,Inactive,Inactive
2887,2887,2924,CHEERLEADER,,RENSSELAER,NY,2887,2924,CHEERLEADER,,RENSSELAER,NY,Active,Active
8733,8733,8425,CHEERLEADER & DANZ TEAM,,ALBANY,NY,8733,8425,CHEERLEADER & DANZ TEAM,,ALBANY,NY,Active,Active
4176,4176,4230,CHEERLEADERS INC.,,GARLAND ,TX,4176,4230,CHEERLEADERS INC.,,GARLAND ,TX,Inactive,Inactive
4551,4551,4625,CHEERLEADING COMPANY,,DALLAS,TX,4551,4625,CHEERLEADING COMPANY,sales@cheerleading.com,DALLAS,TX,Active,Active
10327,10327,,CHEERLEADING COMPANY,,DALLAS,TX,10327,,CHEERLEADING COMPANY,,DALLAS,TX,Inactive,Active
11533,11156,7438,CHEF RUBBER,info@chefrubber.com,LAS VEGAS,NV,11156,7438,CHEF RUBBER,info@chefrubber.com,LAS VEGAS,NV,Active,Active
6471,11156,7438,CHEF RUBBER,info@chefrubber.com,LAS VEGAS,NV,11156,7438,CHEF RUBBER,info@chefrubber.com,LAS VEGAS,NV,Active,Active
16224,1711680,9841,Chef's Corner Restaurant Equipment & Supplies,,Flanders,NJ,1711680,9841,Chef's Corner Restaurant Equipment & Supplies,SWehrenberg@chefscornernj.com,Flanders,NJ,Active,Active
1035,1035,1013,Chefs Depot Inc ,,Spring Valley,NY,1035,1013,Chefs Depot Inc ,elip@culinarydepot.com,Spring Valley,NY,Inactive,Inactive
15749,1623426,9587,Chefs Depot Inc dba Culinary Depot,elip@culinarydepot.com,Spring Valley,NY,1623426,9587,Chefs Depot Inc dba Culinary Depot,adamj@culinarydepot.com,Spring Valley,NY,Active,Active
